#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
192063	856319	853993	36361	34248	YPR189W	YOL127W	SKI3	RPL25	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	ribosomal 60S subunit protein L25|L23|rpl6L|YL25|L25|L000001722	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P04456	-	NP_014514	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192064	856319	856401	36361	36437	YPR189W	YHR010W	SKI3	RPL27A	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	RPL27|ribosomal 60S subunit protein L27A|L27e|L27A|L000002708	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P0C2H6	-	NP_011874	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192065	856319	854229	36361	34462	YPR189W	YOR063W	SKI3	RPL3	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	MAK8|TCM1|YOR29-14|ribosomal 60S subunit protein L3|rp1|YL1|L3	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P14126	-	NP_014706	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192066	856319	852853	36361	33216	YPR189W	YGL030W	SKI3	RPL30	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	ribosomal 60S subunit protein L30|L30e|rp73|YL38|L32|L30|L000001726	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P14120	-	NP_011485	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192067	856319	850682	36361	31269	YPR189W	YLL045C	SKI3	RPL8B	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	KRB1|SCL41|ribosomal 60S subunit protein L8B|L8e|rp6|YL5|L8B|L4B|L000000911|L000001705	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P29453	-	NP_013055	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192068	856319	851636	36361	32119	YPR189W	YDR064W	SKI3	RPS13	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	RPS13B|RPS13C|ribosomal 40S subunit protein S13|YS15|S27a|S15|S13|L000002900|L000002655	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P05756	-	NP_010349	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192069	856319	852058	36361	32502	YPR189W	YDR447C	SKI3	RPS17B	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	RP51B|RPL51B|ribosomal 40S subunit protein S17B|S17e|S17B|L000001670|L000001741	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P14127	-	NP_010735	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192070	856319	853249	36361	33573	YPR189W	YJL190C	SKI3	RPS22A	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	RPS24|ribosomal 40S subunit protein S22A|S8|rp50|YS22|S24A|S22A|L000003150|L000001760	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P0C0W1	-	NP_012345	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192071	856319	853610	36361	33901	YPR189W	YJR145C	SKI3	RPS4A	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	ribosomal 40S subunit protein S4A|S4e|rp5|YS6|S7A|S4A|L000001751	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P0CX36|P0CX35	-	NP_012679	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192072	856319	853587	36361	33879	YPR189W	YJR123W	SKI3	RPS5	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	ribosomal 40S subunit protein S5|S7|rp14|YS8|S5|S2|L000002821	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P26783	-	NP_012657	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192073	856319	851114	36361	31657	YPR189W	YLR398C	SKI3	SKI2	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	SKI complex RNA helicase subunit SKI2|L000001903	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	P35207	-	NP_013502	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192074	856319	852659	36361	33043	YPR189W	YGL213C	SKI3	SKI8	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	REC103|SKI complex subunit WD repeat protein SKI8|L000001906	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17883	-	NP_015515	Q02793	-	NP_011302	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192075	853091	853427	33432	33733	YGR180C	YJL026W	RNR4	RNR2	CRT3|PSO3|ribonucleotide-diphosphate reductase subunit RNR4|L000002819|S000029396|L000004184	CRT6|ribonucleotide-diphosphate reductase subunit RNR2|L000001656	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P49723	-	NP_011696	P09938	-	NP_012508	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192076	854703	853427	34888	33733	YIL103W	YJL026W	DPH1	RNR2	KIF48	CRT6|ribonucleotide-diphosphate reductase subunit RNR2|L000001656	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40487	-	NP_012163	P09938	-	NP_012508	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192077	853427	853091	33733	33432	YJL026W	YGR180C	RNR2	RNR4	CRT6|ribonucleotide-diphosphate reductase subunit RNR2|L000001656	CRT3|PSO3|ribonucleotide-diphosphate reductase subunit RNR4|L000002819|S000029396|L000004184	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P09938	-	NP_012508	P49723	-	NP_011696	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192078	854405	853427	34623	33733	YOR230W	YJL026W	WTM1	RNR2	L000003515	CRT6|ribonucleotide-diphosphate reductase subunit RNR2|L000001656	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12363	-	NP_014873	P09938	-	NP_012508	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192079	854405	853091	34623	33432	YOR230W	YGR180C	WTM1	RNR4	L000003515	CRT3|PSO3|ribonucleotide-diphosphate reductase subunit RNR4|L000002819|S000029396|L000004184	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12363	-	NP_014873	P49723	-	NP_011696	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192080	855449	853086	35568	33428	YNL272C	YGR175C	SEC2	ERG1	guanine nucleotide exchange factor SEC2|L000001828	squalene monooxygenase|L000000568	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P17065	-	NP_014127	P32476	-	NP_011691	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192081	852294	851589	32710	32075	YBR009C	YDR025W	HHF1	RPS11A	histone H4|L000000770	ribosomal 40S subunit protein S11A|S17|rp41A|YS12|S18A|S11A|L000001757	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P02309	-	NP_009563	P0CX47|P0CX48	-	NP_010308	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192082	851745	853167	32218	33503	YDR167W	YGR252W	TAF10	GCN5	TAF23|TAF25|TafII25|L000003460	AAS104|ADA4|SWI9|histone acetyltransferase GCN5|KAT2|L000000684	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12030	-	NP_010451	Q03330	-	NP_011768	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192083	852766	853167	33139	33503	YGL112C	YGR252W	TAF6	GCN5	TAF60|TafII60|L000002828	AAS104|ADA4|SWI9|histone acetyltransferase GCN5|KAT2|L000000684	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53040	-	NP_011403	Q03330	-	NP_011768	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192084	852766	851614	33139	32099	YGL112C	YDR044W	TAF6	HEM13	TAF60|TafII60|L000002828	coproporphyrinogen oxidase|L000000765	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53040	-	NP_011403	P11353	-	NP_010329	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192085	852766	851756	33139	32229	YGL112C	YDR176W	TAF6	NGG1	TAF60|TafII60|L000002828	ADA3|SWI7|histone acetyltransferase NGG1|L000001241	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53040	-	NP_011403	P32494	-	NP_010461	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192086	852766	851216	33139	31749	YGL112C	YAL017W	TAF6	PSK1	TAF60|TafII60|L000002828	FUN31|serine/threonine protein kinase PSK1|L000000646	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53040	-	NP_011403	P31374	-	NP_009385	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192087	852766	852986	33139	33337	YGL112C	YGR094W	TAF6	VAS1	TAF60|TafII60|L000002828	valine--tRNA ligase|L000002457	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53040	-	NP_011403	P07806	-	NP_011608	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192088	850401	855489	31018	35606	YCR035C	YNL232W	RRP43	CSL4	L000003552	SKI4|L000001905|L000004677	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	P53859	-	NP_014167	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192089	850401	854138	31018	34381	YCR035C	YOL021C	RRP43	DIS3	L000003552	MTR17|RRP44|exosome catalytic subunit DIS3|L000003486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	Q08162	-	NP_014621	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192090	850401	853062	31018	33406	YCR035C	YGR158C	RRP43	MTR3	L000003552	L000003982	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	P48240	-	NP_011674	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192091	850401	856466	31018	36501	YCR035C	YHR069C	RRP43	RRP4	L000003552	L000003549	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	P38792	-	NP_011936	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192092	850401	854023	31018	34275	YCR035C	YOL142W	RRP43	RRP40	L000003552	MTR14|L000004799	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	Q08285	-	NP_014499	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192093	850401	851874	31018	32333	YCR035C	YDR280W	RRP43	RRP45	L000003552	exosome non-catalytic core subunit RRP45|L000004578	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	Q05636	-	NP_010566	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192094	850401	854162	31018	34404	YCR035C	YOR001W	RRP43	RRP6	L000003552	exosome nuclease subunit RRP6|L000003540	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	Q12149	-	NP_014643	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192095	850401	853109	31018	33448	YCR035C	YGR195W	RRP43	SKI6	L000003552	ECM20|RRP41|L000003895|L000004426	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	P46948	-	NP_011711	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192096	850401	854243	31018	34475	YCR035C	YOR076C	RRP43	SKI7	L000003552	YOR29-27	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P25359	-	NP_009964	Q08491	-	NP_014719	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192097	851447	855489	31951	35606	YDL111C	YNL232W	RRP42	CSL4	L000003551	SKI4|L000001905|L000004677	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P53859	-	NP_014167	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192098	851447	854138	31951	34381	YDL111C	YOL021C	RRP42	DIS3	L000003551	MTR17|RRP44|exosome catalytic subunit DIS3|L000003486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	Q08162	-	NP_014621	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192099	851447	853062	31951	33406	YDL111C	YGR158C	RRP42	MTR3	L000003551	L000003982	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P48240	-	NP_011674	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192100	851447	856466	31951	36501	YDL111C	YHR069C	RRP42	RRP4	L000003551	L000003549	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P38792	-	NP_011936	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192101	851447	854023	31951	34275	YDL111C	YOL142W	RRP42	RRP40	L000003551	MTR14|L000004799	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	Q08285	-	NP_014499	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192102	851447	850401	31951	31018	YDL111C	YCR035C	RRP42	RRP43	L000003551	L000003552	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P25359	-	NP_009964	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192103	851447	851874	31951	32333	YDL111C	YDR280W	RRP42	RRP45	L000003551	exosome non-catalytic core subunit RRP45|L000004578	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	Q05636	-	NP_010566	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192104	851447	852987	31951	33338	YDL111C	YGR095C	RRP42	RRP46	L000003551	L000004579	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P53256	-	NP_011609	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192105	851447	854162	31951	34404	YDL111C	YOR001W	RRP42	RRP6	L000003551	exosome nuclease subunit RRP6|L000003540	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	Q12149	-	NP_014643	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192106	851447	856319	31951	36361	YDL111C	YPR189W	RRP42	SKI3	L000003551	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P17883	-	NP_015515	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192107	851447	853109	31951	33448	YDL111C	YGR195W	RRP42	SKI6	L000003551	ECM20|RRP41|L000003895|L000004426	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P46948	-	NP_011711	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192108	851447	854243	31951	34475	YDL111C	YOR076C	RRP42	SKI7	L000003551	YOR29-27	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	Q08491	-	NP_014719	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192109	851447	852282	31951	32698	YDL111C	YBL004W	RRP42	UTP20	L000003551	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12277	-	NP_010172	P35194	-	NP_009551	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192110	851874	855489	32333	35606	YDR280W	YNL232W	RRP45	CSL4	exosome non-catalytic core subunit RRP45|L000004578	SKI4|L000001905|L000004677	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P53859	-	NP_014167	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192111	851874	854138	32333	34381	YDR280W	YOL021C	RRP45	DIS3	exosome non-catalytic core subunit RRP45|L000004578	MTR17|RRP44|exosome catalytic subunit DIS3|L000003486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q08162	-	NP_014621	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192112	851874	855158	32333	35305	YDR280W	YMR128W	RRP45	ECM16	exosome non-catalytic core subunit RRP45|L000004578	DHR1|L000003891	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q04217	-	NP_013847	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192113	851874	853062	32333	33406	YDR280W	YGR158C	RRP45	MTR3	exosome non-catalytic core subunit RRP45|L000004578	L000003982	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P48240	-	NP_011674	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192114	851874	856466	32333	36501	YDR280W	YHR069C	RRP45	RRP4	exosome non-catalytic core subunit RRP45|L000004578	L000003549	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P38792	-	NP_011936	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192115	851874	854023	32333	34275	YDR280W	YOL142W	RRP45	RRP40	exosome non-catalytic core subunit RRP45|L000004578	MTR14|L000004799	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q08285	-	NP_014499	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192116	851874	851447	32333	31951	YDR280W	YDL111C	RRP45	RRP42	exosome non-catalytic core subunit RRP45|L000004578	L000003551	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q12277	-	NP_010172	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192117	851874	850401	32333	31018	YDR280W	YCR035C	RRP45	RRP43	exosome non-catalytic core subunit RRP45|L000004578	L000003552	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P25359	-	NP_009964	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192118	851874	852987	32333	33338	YDR280W	YGR095C	RRP45	RRP46	exosome non-catalytic core subunit RRP45|L000004578	L000004579	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P53256	-	NP_011609	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192119	851874	854162	32333	34404	YDR280W	YOR001W	RRP45	RRP6	exosome non-catalytic core subunit RRP45|L000004578	exosome nuclease subunit RRP6|L000003540	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q12149	-	NP_014643	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192120	851874	851114	32333	31657	YDR280W	YLR398C	RRP45	SKI2	exosome non-catalytic core subunit RRP45|L000004578	SKI complex RNA helicase subunit SKI2|L000001903	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P35207	-	NP_013502	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192121	851874	856319	32333	36361	YDR280W	YPR189W	RRP45	SKI3	exosome non-catalytic core subunit RRP45|L000004578	SKI5|SKI complex subunit tetratricopeptide repeat protein SKI3|L000001904	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P17883	-	NP_015515	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192122	851874	853109	32333	33448	YDR280W	YGR195W	RRP45	SKI6	exosome non-catalytic core subunit RRP45|L000004578	ECM20|RRP41|L000003895|L000004426	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P46948	-	NP_011711	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192123	851874	854243	32333	34475	YDR280W	YOR076C	RRP45	SKI7	exosome non-catalytic core subunit RRP45|L000004578	YOR29-27	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	Q08491	-	NP_014719	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192124	851874	853335	32333	33647	YDR280W	YJL109C	RRP45	UTP10	exosome non-catalytic core subunit RRP45|L000004578	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P42945	-	NP_012426	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
192125	851874	852282	32333	32698	YDR280W	YBL004W	RRP45	UTP20	exosome non-catalytic core subunit RRP45|L000004578	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05636	-	NP_010566	P35194	-	NP_009551	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
